replicate,episode_auc.esn_cusum_max,detection_rate.esn_cusum_max,healthy_fa_rate.esn_cusum_max,mean_lead_all.esn_cusum_max,det[goal_drift].esn_cusum_max,episode_auc.hmt_single,detection_rate.hmt_single,healthy_fa_rate.hmt_single,mean_lead_all.hmt_single,det[goal_drift].hmt_single,episode_auc.hmt_mt,detection_rate.hmt_mt,healthy_fa_rate.hmt_mt,mean_lead_all.hmt_mt,det[goal_drift].hmt_mt,episode_auc.hmt_h,detection_rate.hmt_h,healthy_fa_rate.hmt_h,mean_lead_all.hmt_h,det[goal_drift].hmt_h,episode_auc.hmt_full,detection_rate.hmt_full,healthy_fa_rate.hmt_full,mean_lead_all.hmt_full,det[goal_drift].hmt_full,episode_auc.single_fast,detection_rate.single_fast,healthy_fa_rate.single_fast,mean_lead_all.single_fast,det[goal_drift].single_fast
101,0.7663255360623782,0.5497076023391813,0.08333333333333333,0.391812865497076,0.18181818181818182,0.7378167641325537,0.4619883040935672,0.08333333333333333,0.28654970760233917,0.18181818181818182,0.7214912280701754,0.5029239766081871,0.041666666666666664,0.30409356725146197,0.13636363636363635,0.7519493177387914,0.4093567251461988,0.08333333333333333,0.23976608187134502,0.13636363636363635,0.7200292397660819,0.5497076023391813,0.041666666666666664,0.4502923976608187,0.18181818181818182,0.7819200779727096,0.49122807017543857,0.041666666666666664,0.30994152046783624,0.18181818181818182
102,0.8133528265107213,0.49707602339181284,0.041666666666666664,0.30409356725146197,0.2727272727272727,0.8233430799220274,0.49122807017543857,0.041666666666666664,0.2631578947368421,0.2727272727272727,0.8262670565302143,0.23976608187134502,0.041666666666666664,0.14035087719298245,0.0,0.8201754385964912,0.30994152046783624,0.0,0.27485380116959063,0.0,0.8269980506822612,0.23976608187134502,0.041666666666666664,0.14035087719298245,0.0,0.8221247563352826,0.27485380116959063,0.041666666666666664,0.06432748538011696,0.09090909090909091
103,0.8866959064327484,0.3567251461988304,0.0,0.2222222222222222,0.045454545454545456,0.8815789473684211,0.28654970760233917,0.0,0.11695906432748537,0.045454545454545456,0.8806042884990253,0.27485380116959063,0.0,0.15789473684210525,0.0,0.8686647173489279,0.27485380116959063,0.0,0.11695906432748537,0.045454545454545456,0.8720760233918128,0.32748538011695905,0.0,0.16374269005847952,0.0,0.8852339181286549,0.4619883040935672,0.0,0.2573099415204678,0.13636363636363635
104,0.6710526315789473,0.6023391812865497,0.25,0.8713450292397661,0.2727272727272727,0.665204678362573,0.6023391812865497,0.25,0.8304093567251462,0.2727272727272727,0.6554580896686159,0.5789473684210527,0.25,0.6374269005847953,0.22727272727272727,0.6683723196881092,0.5964912280701754,0.25,0.8304093567251462,0.22727272727272727,0.6598440545808967,0.5906432748538012,0.25,0.7251461988304093,0.22727272727272727,0.6937134502923977,0.6081871345029239,0.25,0.6783625730994152,0.2727272727272727
105,0.7855750487329435,0.6257309941520468,0.125,0.9064327485380117,0.2727272727272727,0.7816764132553606,0.6608187134502924,0.25,0.9824561403508771,0.36363636363636365,0.7673001949317739,0.6549707602339181,0.20833333333333334,0.9707602339181286,0.36363636363636365,0.7636452241715399,0.6432748538011696,0.20833333333333334,0.9707602339181286,0.36363636363636365,0.7658382066276804,0.6608187134502924,0.20833333333333334,0.9824561403508771,0.36363636363636365,0.8104288499025342,0.6374269005847953,0.16666666666666666,0.9181286549707602,0.3181818181818182
106,0.8250487329434698,0.4444444444444444,0.08333333333333333,0.6023391812865497,0.045454545454545456,0.8289473684210527,0.39766081871345027,0.08333333333333333,0.49707602339181284,0.045454545454545456,0.8187134502923976,0.4678362573099415,0.08333333333333333,0.7543859649122807,0.0,0.8294346978557505,0.4444444444444444,0.08333333333333333,0.543859649122807,0.045454545454545456,0.814083820662768,0.47368421052631576,0.08333333333333333,0.7543859649122807,0.0,0.7916666666666666,0.4444444444444444,0.08333333333333333,0.5672514619883041,0.09090909090909091
107,0.8019005847953218,0.15789473684210525,0.08333333333333333,0.029239766081871343,0.09090909090909091,0.821150097465887,0.14619883040935672,0.0,0.04678362573099415,0.045454545454545456,0.9098440545808966,0.3157894736842105,0.0,0.30409356725146197,0.045454545454545456,0.8764619883040936,0.5380116959064327,0.041666666666666664,0.7894736842105263,0.045454545454545456,0.9132553606237817,0.52046783625731,0.041666666666666664,0.7894736842105263,0.045454545454545456,0.8659844054580896,0.3157894736842105,0.041666666666666664,0.07017543859649122,0.18181818181818182
108,0.7422027290448343,0.2631578947368421,0.041666666666666664,0.22807017543859648,0.045454545454545456,0.7458576998050682,0.2631578947368421,0.041666666666666664,0.2046783625730994,0.045454545454545456,0.7202729044834308,0.29239766081871343,0.041666666666666664,0.21637426900584794,0.045454545454545456,0.7239278752436646,0.2807017543859649,0.041666666666666664,0.23976608187134502,0.045454545454545456,0.7214912280701754,0.32748538011695905,0.08333333333333333,0.21637426900584794,0.09090909090909091,0.7597465886939572,0.23976608187134502,0.041666666666666664,0.023391812865497075,0.0
109,0.6610623781676412,0.391812865497076,0.0,0.2573099415204678,0.13636363636363635,0.6571637426900585,0.30409356725146197,0.041666666666666664,0.23391812865497075,0.045454545454545456,0.6296296296296295,0.28654970760233917,0.0,0.22807017543859648,0.09090909090909091,0.6761695906432749,0.38011695906432746,0.0,0.23391812865497075,0.045454545454545456,0.651559454191033,0.38596491228070173,0.0,0.23391812865497075,0.09090909090909091,0.6756822612085769,0.5029239766081871,0.08333333333333333,0.34502923976608185,0.13636363636363635
110,0.7178362573099415,0.25146198830409355,0.041666666666666664,0.07017543859649122,0.045454545454545456,0.6929824561403508,0.28654970760233917,0.16666666666666666,0.07017543859649122,0.045454545454545456,0.7051656920077972,0.28654970760233917,0.08333333333333333,0.07602339181286549,0.09090909090909091,0.6720272904483431,0.30994152046783624,0.16666666666666666,0.08187134502923976,0.045454545454545456,0.6885964912280701,0.29239766081871343,0.08333333333333333,0.08187134502923976,0.09090909090909091,0.7826510721247563,0.22807017543859648,0.08333333333333333,0.04678362573099415,0.0
111,0.8262670565302145,0.6491228070175439,0.20833333333333334,0.9239766081871345,0.36363636363636365,0.848196881091618,0.631578947368421,0.16666666666666666,0.9239766081871345,0.2727272727272727,0.8523391812865497,0.5964912280701754,0.125,0.9473684210526315,0.3181818181818182,0.8499025341130604,0.6198830409356725,0.08333333333333333,0.8888888888888888,0.3181818181818182,0.8442982456140351,0.6257309941520468,0.16666666666666666,0.9649122807017544,0.3181818181818182,0.871588693957115,0.7017543859649122,0.16666666666666666,0.9941520467836257,0.5
112,0.8179824561403508,0.49122807017543857,0.041666666666666664,0.3567251461988304,0.13636363636363635,0.817251461988304,0.49122807017543857,0.08333333333333333,0.30409356725146197,0.045454545454545456,0.7860623781676414,0.5087719298245614,0.125,0.30409356725146197,0.22727272727272727,0.8067738791423001,0.52046783625731,0.08333333333333333,0.3157894736842105,0.18181818181818182,0.7787524366471735,0.5614035087719298,0.125,0.4502923976608187,0.2727272727272727,0.8294346978557505,0.5380116959064327,0.08333333333333333,0.3567251461988304,0.18181818181818182
113,0.8623294346978557,0.23976608187134502,0.0,0.14035087719298245,0.045454545454545456,0.8598927875243665,0.2046783625730994,0.0,0.023391812865497075,0.0,0.857943469785575,0.2631578947368421,0.0,0.05847953216374269,0.045454545454545456,0.8586744639376218,0.2222222222222222,0.0,0.05263157894736842,0.045454545454545456,0.8569688109161794,0.3684210526315789,0.041666666666666664,0.21052631578947367,0.045454545454545456,0.8628167641325536,0.2222222222222222,0.0,0.005847953216374269,0.0
114,0.7743664717348928,0.52046783625731,0.125,0.6842105263157895,0.09090909090909091,0.7797270955165692,0.543859649122807,0.125,0.7017543859649122,0.09090909090909091,0.767056530214425,0.5730994152046783,0.125,0.6198830409356725,0.13636363636363635,0.7726608187134503,0.5555555555555556,0.125,0.7076023391812866,0.13636363636363635,0.7577972709551657,0.5730994152046783,0.125,0.6198830409356725,0.13636363636363635,0.7733918128654971,0.5497076023391813,0.125,0.42105263157894735,0.09090909090909091
115,0.8204191033138402,0.8011695906432749,0.4166666666666667,1.0584795321637428,0.7272727272727273,0.8345516569200779,0.7719298245614035,0.2916666666666667,1.023391812865497,0.6363636363636364,0.830896686159844,0.7485380116959064,0.25,1.0116959064327486,0.5909090909090909,0.8196881091617934,0.7017543859649122,0.20833333333333334,0.9941520467836257,0.5454545454545454,0.8101851851851852,0.7660818713450293,0.375,1.0526315789473684,0.6363636363636364,0.8099415204678362,0.8011695906432749,0.375,1.0526315789473684,0.7727272727272727
116,0.8082358674463938,0.5672514619883041,0.25,0.783625730994152,0.18181818181818182,0.8250487329434698,0.5730994152046783,0.125,0.7894736842105263,0.22727272727272727,0.8357699805068226,0.543859649122807,0.125,0.7777777777777778,0.09090909090909091,0.810672514619883,0.5672514619883041,0.08333333333333333,0.8187134502923976,0.36363636363636365,0.8394249512670564,0.5614035087719298,0.125,0.8011695906432749,0.18181818181818182,0.8650097465886939,0.7134502923976608,0.16666666666666666,0.8304093567251462,0.45454545454545453
117,0.7538986354775828,0.3391812865497076,0.08333333333333333,0.0935672514619883,0.045454545454545456,0.7492690058479532,0.3391812865497076,0.08333333333333333,0.0935672514619883,0.045454545454545456,0.7646198830409358,0.18128654970760233,0.0,0.08771929824561403,0.09090909090909091,0.73635477582846,0.5146198830409356,0.08333333333333333,0.24561403508771928,0.13636363636363635,0.770224171539961,0.47368421052631576,0.0,0.23976608187134502,0.045454545454545456,0.7663255360623782,0.24561403508771928,0.041666666666666664,0.08771929824561403,0.0
118,0.7556042884990254,0.52046783625731,0.20833333333333334,0.49122807017543857,0.13636363636363635,0.7246588693957116,0.4619883040935672,0.16666666666666666,0.30994152046783624,0.09090909090909091,0.6890838206627681,0.45614035087719296,0.16666666666666666,0.2573099415204678,0.09090909090909091,0.7273391812865497,0.4619883040935672,0.16666666666666666,0.30994152046783624,0.13636363636363635,0.7222222222222222,0.4619883040935672,0.16666666666666666,0.27485380116959063,0.09090909090909091,0.7470760233918129,0.5672514619883041,0.25,0.6666666666666666,0.18181818181818182
119,0.7680311890838207,0.4152046783625731,0.08333333333333333,0.3333333333333333,0.0,0.7690058479532162,0.391812865497076,0.08333333333333333,0.32748538011695905,0.0,0.7877680311890839,0.4152046783625731,0.08333333333333333,0.30409356725146197,0.0,0.7663255360623781,0.40350877192982454,0.08333333333333333,0.3391812865497076,0.0,0.753411306042885,0.4152046783625731,0.08333333333333333,0.30409356725146197,0.0,0.794103313840156,0.5087719298245614,0.08333333333333333,0.6432748538011696,0.045454545454545456
